weeknum,end_station_name,member_casual,count_of_users
1,Public Rack - Racine Ave & 109th Pl,member,8
3,Clark St & North Ave,member,8
3,Drake Ave & Montrose Ave,member,8
3,Wells St & 19th St,member,8
4,Evanston Civic Center,member,8
4,Prairie Ave & Garfield Blvd,member,8
4,Hoyne Ave & Balmoral Ave,member,8
4,Wentworth Ave & 33rd St,member,8
4,May St & 69th St,member,8
4,N Clark St & W Elm St,member,8
5,Dusable Harbor,member,8
5,Avers Ave & Belmont Ave,member,8
5,Milwaukee Ave & Rockwell St,member,8
6,Glenwood Ave & Touhy Ave,member,8
6,Francisco Ave & Montrose Ave,member,8
6,Prairie Ave & 43rd St,member,8
7,St. Louis Ave & Balmoral Ave,member,8
7,Sheridan Rd & Greenleaf Ave,member,8
7,Cottage Grove Ave & 51st St,member,8
8,Kostner Ave & Adams St,member,8
8,California Ave & 21st St,member,8
8,Prairie Ave & 43rd St,member,8
9,Conservatory Dr & Lake St,member,8
9,Western Ave & 24th St,member,8
10,Dorchester Ave & 49th St,member,8
10,Sawyer Ave & Irving Park Rd,member,8
10,N Shore Channel Trail & Argyle St,member,8
11,Princeton Ave & 47th St,member,8
11,Smith Park,member,8
11,N Paulina St & Lincoln Ave,member,8
11,Woodlawn Ave & Lake Park Ave,member,8
11,Hastings LWS,member,8
12,Princeton Ave & 47th St,member,8
12,Valli Produce - Evanston Plaza,member,8
12,Wabash Ave & Cermak Rd,member,8
12,Elizabeth St & 92nd St,member,8
12,Central St Metra,member,8
12,Dodge Ave & Main St,member,8
13,Prairie Ave & Garfield Blvd,member,8
13,Elston Ave & George St,member,8
13,Public Rack - Kostner Ave & Armitage Ave,member,8
13,Kildare Ave & Montrose Ave,member,8
13,Buckingham Fountain,member,8
14,Morgan St & 31st St,member,8
14,DuSable Museum,member,8
15,Leavitt St & Archer Ave,member,8
15,Clinton St & Polk St,member,8
16,Wentworth Ave & 24th St (Temp),member,8
17,Ashland Ave & Wrightwood Ave,member,8
17,DuSable Museum,member,8
18,MLK Jr Dr & 47th St,member,8
19,MTV Hubbard St,member,8
19,Ashland Ave & Wrightwood Ave,member,8
19,Sawyer Ave & Irving Park Rd,member,8
20,Kedzie Ave & 48th Pl,member,8
20,Campbell Ave & Augusta Blvd,member,8
22,Maplewood Ave & Peterson Ave,member,8
23,Cottage Grove Ave & 67th St,member,8
23,Kenosha & Wellington,member,8
26,Clinton St & Washington Blvd,member,8
26,Talman Ave & Addison St,member,8
29,Kilbourn Ave & Irving Park Rd,member,8
30,Clark St & Touhy Ave,member,8
31,California Ave & Montrose Ave,member,8
31,Sedgwick St & Schiller St,member,8
31,Woodlawn Ave & 55th St,member,8
52,Racine Ave & Congress Pkwy,member,8
52,Clarendon Ave & Junior Ter,member,8
52,Clark St & Berwyn Ave,member,8
52,Lincoln Ave & Belmont Ave (Temp),member,8
3,Glenwood Ave & Touhy Ave,member,8
3,California Ave & 21st St,member,8
4,Warren Park West,member,8
5,Leavitt St & Addison St,member,8
6,Kedzie Ave & Chicago Ave,member,8
6,Warren Park West,member,8
6,Dorchester Ave & 49th St,member,8
6,Narragansett Ave & School St,member,8
6,Kedzie Ave & Lake St,member,8
7,Dodge Ave & Mulford St,member,8
9,Sacramento Blvd & Franklin Blvd,member,8
9,Clinton St & Polk St,member,8
10,California Ave & Winona St,member,8
10,Loomis St & Archer Ave,member,8
12,State St & 95th St,member,8
13,Cottage Grove Ave & 51st St,member,8
14,Southport Ave & Irving Park Rd,member,8
15,May St & 69th St,member,8
17,Dodge Ave & Main St,member,8
19,DuSable Museum,member,8
28,Cottage Grove Ave & Oakwood Blvd,member,8
1,Knox Ave & Montrose Ave,member,8
4,Sheridan Rd & Argyle St,member,8
1,N Southport Ave & W Newport Ave,member,7
1,Kedzie Ave & George St,member,7
1,South Shore Dr & 67th St,member,7
1,Western Ave & Granville Ave,member,7
1,Kedzie Ave & Bryn Mawr Ave,member,7
1,Warren Park East,member,7
1,Sheridan Rd & Argyle St,member,7
1,Clark St & Jarvis Ave,member,7
1,California Ave & Winona St,member,7
1,Stave St & Armitage Ave,member,7
1,South Shore Dr & 71st St,member,7
1,Clinton St & Polk St,member,7
1,Central St Metra,member,7
2,California Ave & Francis Pl (Temp),member,7
2,Evanston Civic Center,member,7
2,Christiana Ave & Lawrence Ave,member,7
2,Talman Ave & Addison St,member,7
2,Clinton St & 18th St,member,7
2,Glenwood Ave & Touhy Ave,member,7
2,Budlong Woods Library,member,7
2,Drake Ave & Montrose Ave,member,7
2,Western Ave & 24th St,member,7
2,Leavitt St & Archer Ave,member,7
2,California Ave & 21st St,member,7
2,Kildare Ave & Montrose Ave,member,7
2,Public Rack - Washtenaw Ave & Devon Ave,member,7
2,Virginia Ave & Catalpa Ave,member,7
3,Kedzie Ave & Foster Ave,member,7
3,Wentworth Ave & 24th St (Temp),member,7
3,Marine Dr & Ainslie St,member,7
3,Lakefront Trail & Wilson Ave,member,7
3,Spaulding Ave & Division St,member,7
3,Elston Ave & George St,member,7
3,Princeton Ave & 47th St,member,7
3,Lake Park Ave & 35th St,member,7
3,Damen Ave & Madison St,member,7
3,Michigan Ave & 8th St,member,7
3,Winthrop Ave & Lawrence Ave,member,7
3,Canal St & Harrison St,member,7
3,Damen Ave & Cortland St,member,7
4,Cannon Dr & Fullerton Ave,member,7
4,Cottage Grove Ave & 63rd St,member,7
4,Western Ave & Granville Ave,member,7
4,Milwaukee Ave & Rockwell St,member,7
4,Clarendon Ave & Leland Ave,member,7
4,Lake Park Ave & 53rd St,member,7
4,Western Ave & 21st St,member,7
4,Western Ave & Howard St,member,7
4,Larrabee St & Webster Ave,member,7
4,Damen Ave & Grand Ave,member,7
5,Wallace St & 35th St,member,7
5,Normal Ave & Archer Ave,member,7
5,Spaulding Ave & Division St,member,7
5,Western Ave & Grace St,member,7
5,Lake Park Ave & 47th St,member,7
5,California Ave & 21st St,member,7
5,Emerald Ave & 28th St,member,7
5,Cottage Grove Ave & 47th St,member,7
5,Cherry Ave & Blackhawk St,member,7
5,Wilton Ave & Diversey Pkwy*,member,7
6,Lockwood Ave & Wrightwood Ave,member,7
6,Maplewood Ave & Peterson Ave,member,7
7,Keystone Ave & Fullerton Ave,member,7
7,Kostner Ave & Adams St,member,7
7,Elston Ave & George St,member,7
7,Western Ave & Gunnison St,member,7
7,Western Ave & 21st St,member,7
7,Halsted St & 96th St,member,7
7,Central St Metra,member,7
8,Prairie Ave & Garfield Blvd,member,7
8,Kenosha & Wellington,member,7
8,Budlong Woods Library,member,7
8,South Shore Dr & 67th St,member,7
8,Western Ave & Granville Ave,member,7
8,Sedgwick St & Schiller St,member,7
8,Woodlawn Ave & Lake Park Ave,member,7
8,Francisco Ave & Montrose Ave,member,7
8,Wood St & 35th St,member,7
8,MLK Jr Dr & Pershing Rd,member,7
9,Kedzie Ave & George St,member,7
9,Cottage Grove Ave & 83rd St,member,7
9,MLK Jr Dr & 47th St,member,7
9,Sheridan Rd & Greenleaf Ave,member,7
9,Cottage Grove Ave & Oakwood Blvd,member,7
9,Clark St & Jarvis Ave,member,7
9,Cottage Grove Ave & 51st St,member,7
9,State St & 95th St,member,7
10,Public Rack - Pulaski Rd & Armitage Ave,member,7
10,Bosworth Ave & Howard St,member,7
10,Central Park Ave & North Ave,member,7
10,Public Rack - Kostner Ave & Armitage Ave,member,7
10,Halsted St & 37th St,member,7
10,Western Ave & Howard St,member,7
10,Dodge Ave & Main St,member,7
11,Troy St & Grace St,member,7
11,Conservatory Dr & Lake St,member,7
11,Rockwell St & Fletcher St,member,7
11,Dorchester Ave & 63rd St,member,7
11,Cottage Grove Ave & Oakwood Blvd,member,7
11,Cottage Grove Ave & 51st St,member,7
11,Oakley Ave & Touhy Ave,member,7
12,Elmwood Ave & Austin St,member,7
12,Elston Ave & Henderson St,member,7
12,Loomis St & Archer Ave,member,7
12,Oakley Ave & Touhy Ave,member,7
13,Dodge Ave & Church St,member,7
13,Kedzie Ave & George St,member,7
13,Western Ave & Grace St,member,7
13,Kilbourn Ave & Irving Park Rd,member,7
13,Warren Park East,member,7
13,Fairfield Ave & Roosevelt Rd,member,7
13,South Shore Dr & 71st St,member,7
13,Prairie Ave & 43rd St,member,7
13,Western Ave & Howard St,member,7
14,California Ave & Francis Pl (Temp),member,7
14,Malcolm X College,member,7
15,Princeton Ave & Garfield Blvd,member,7
15,Kedzie Ave & 21st St,member,7
15,63rd St Beach,member,7
15,Larrabee St & Menomonee St,member,7
15,Halsted St & 47th Pl,member,7
15,Woodlawn Ave & Lake Park Ave,member,7
15,N Shore Channel Trail & Argyle St,member,7
16,Princeton Ave & Garfield Blvd,member,7
16,Central Park Ave & North Ave,member,7
16,Troy St & Grace St,member,7
16,Ashland Ave & Grand Ave,member,7
16,Eggleston Ave & 69th St,member,7
16,Clinton St & Polk St,member,7
17,Dusable Harbor,member,7
17,Wallace St & 35th St,member,7
17,Clark St & Bryn Mawr Ave,member,7
17,May St & 69th St,member,7
17,Woodlawn Ave & Lake Park Ave,member,7
17,Cherry Ave & Blackhawk St,member,7
17,Loomis St & Archer Ave,member,7
17,Ashland Ave & Grand Ave,member,7
18,Chicago State University,member,7
18,Sawyer Ave & Irving Park Rd,member,7
18,Central Ave & Parker Ave,member,7
19,Milwaukee Ave & Cuyler Ave,member,7
19,Western Ave & Berteau Ave,member,7
20,N Southport Ave & W Newport Ave,member,7
20,Campbell Ave & Irving Park Rd,member,7
20,Milwaukee Ave & Cuyler Ave,member,7
20,Kosciuszko Park,member,7
20,Public Rack - Washtenaw Ave & Superior St,member,7
21,Jeffery Blvd & 67th St,member,7
21,Pulaski Rd & 51st St,member,7
21,Campbell Ave & Irving Park Rd,member,7
22,Dodge Ave & Main St,member,7
22,Central Park Ave & Elbridge Ave,member,7
23,Jeffery Blvd & 67th St,member,7
24,Central Park Ave & North Ave,member,7
26,Prairie Ave & Garfield Blvd,member,7
26,Wells St & Elm St,member,7
26,Sheridan Rd & Irving Park Rd,member,7
26,Rockwell St & Cermak Rd,member,7
26,Clinton St & Jackson Blvd,member,7
26,Wood St & Webster Ave,member,7
26,Western Ave & Granville Ave,member,7
26,Franklin St & Lake St,member,7
27,University Library (NU),member,7
28,Kilbourn Ave & Irving Park Rd,member,7
28,Stony Island Ave & 63rd St,member,7
28,N Damen Ave & W Chicago Ave,member,7
30,Drake Ave & Addison St,member,7
30,Rainbow Beach,member,7
30,Virginia Ave & Catalpa Ave,member,7
30,California Ave & 23rd Pl,member,7
30,Rockwell St & Cermak Rd,member,7
31,Broadway & Barry Ave,member,7
31,Milwaukee Ave & Rockwell St,member,7
31,Ashland Ave & 13th St,member,7
31,State St & Pearson St,member,7
31,Southport Ave & Irving Park Rd,member,7
31,Cityfront Plaza Dr & Pioneer Ct,member,7
31,Indiana Ave & 31st St,member,7
31,Ashland Ave & Lake St,member,7
52,DuSable Lake Shore Dr & North Blvd,member,7
52,Dearborn St & Erie St,member,7
52,Clark St & Bryn Mawr Ave,member,7
52,Broadway & Thorndale Ave,member,7
52,University Ave & 57th St,member,7
52,Lake Park Ave & 56th St,member,7
52,Lincoln Ave & Fullerton Ave,member,7
52,Clinton St & Lake St,member,7
52,State St & Kinzie St,member,7
52,Southport Ave & Clybourn Ave,member,7
52,Franklin St & Chicago Ave,member,7
52,Wabash Ave & 9th St,member,7
52,Lincoln Ave & Diversey Pkwy,member,7
52,Sangamon St & Lake St,member,7
52,Wilton Ave & Diversey Pkwy,member,7
1,2112 W Peterson Ave,member,7
1,Ridge Blvd & Touhy Ave,member,7
1,Leavitt St & Division St,member,7
3,W Oakdale Ave & N Broadway,member,7
3,Conservatory Dr & Lake St,member,7
3,Francisco Ave & Montrose Ave,member,7
3,Marshfield Ave & 44th St,member,7
4,Wallace St & 35th St,member,7
4,Michigan Ave & 8th St,member,7
4,Kedzie Ave & Lake St,member,7
5,Manor Ave & Leland Ave,member,7
5,Chicago Ave & Washington St,member,7
5,Clinton St & Polk St,member,7
6,Kimball Ave & Belmont Ave,member,7
6,Damen Ave & Madison St,member,7
6,Central St Metra,member,7
7,MLK Jr Dr & Pershing Rd,member,7
7,Kedzie Ave & Leland Ave,member,7
8,Bosworth Ave & Howard St,member,7
8,Ogden Ave & Roosevelt Rd,member,7
8,Indiana Ave & 26th St,member,7
8,Public Rack - Kostner Ave & Armitage Ave,member,7
8,MTV Hubbard St,member,7
9,Cottage Grove Ave & 67th St,member,7
9,Archer (Damen) Ave & 37th St,member,7
9,Valli Produce - Evanston Plaza,member,7
9,Central St & Girard Ave,member,7
9,Public Rack - Western Blvd & 49th St,member,7
10,Oglesby Ave & 100th St,member,7
10,Western Ave & Berteau Ave,member,7
10,Public Rack - Kilbourn Ave & Fullerton Ave,member,7
11,Prairie Ave & Garfield Blvd,member,7
11,Avers Ave & Belmont Ave,member,7
11,2112 W Peterson Ave,member,7
12,Kedzie Ave & George St,member,7
12,Washtenaw Ave & Ogden Ave,member,7
12,Dorchester Ave & 63rd St,member,7
12,Dorchester Ave & 49th St,member,7
12,Western Ave & Howard St,member,7
13,Leavitt St & Archer Ave,member,7
13,Public Rack - Racine Ave & 109th Pl,member,7
13,Calumet Ave & 51st St,member,7
13,Loomis St & Archer Ave,member,7
13,Cottage Grove Ave & 43rd St,member,7
14,Millard Ave & 26th St,member,7
14,Kedzie Ave & George St,member,7
15,California Ave & 26th St,member,7
15,Albany Ave & 26th St,member,7
15,Morgan St & 31st St,member,7
16,Sheridan Rd & Lawrence Ave,member,7
16,McCormick Place,member,7
16,Valli Produce - Evanston Plaza,member,7
16,Morgan St & 31st St,member,7
16,Public Rack - Washtenaw Ave & Devon Ave,member,7
16,Loomis St & Archer Ave,member,7
16,MLK Jr Dr & Pershing Rd,member,7
17,Elizabeth St & Randolph St,member,7
17,Public Rack - Komensky Ave & 31st St,member,7
17,Leavitt St & North Ave,member,7
17,Kedzie Ave & Chicago Ave,member,7
17,Seeley Ave & Roscoe St,member,7
17,Elmwood Ave & Austin St,member,7
18,Indiana Ave & 26th St,member,7
19,Lincoln Ave & Peterson Ave,member,7
20,Lincoln Ave & Peterson Ave,member,7
20,Indiana Ave & 26th St,member,7
21,Francisco Ave & Chicago Ave,member,7
21,MLK Jr Dr & 47th St,member,7
21,Kosciuszko Park,member,7
22,Prairie Ave & Garfield Blvd,member,7
24,Francisco Ave & Chicago Ave,member,7
25,Dodge Ave & Main St,member,7
25,Maplewood Ave & Peterson Ave,member,7
26,Long & Irving Park,member,7
27,Orleans St & Elm St,member,7
27,Racine Ave & 35th St,member,7
28,Eggleston Ave & 69th St,member,7
29,Rainbow Beach,member,7
29,State St & 95th St,member,7
30,Orleans St & Elm St,member,7
30,Damen Ave & Sunnyside Ave,member,7
31,Fairbanks St & Superior St,member,7
31,Ashland Ave & Wrightwood Ave,member,7
31,Hermitage Ave & Polk St,member,7
52,Wood St & Chicago Ave,member,7
1,Hoyne Ave & Balmoral Ave,member,7
1,California Ave & 23rd Pl,member,7
1,Long & Irving Park,member,7
2,Western Ave & Gunnison St,member,7
2,Avondale Ave & Irving Park Rd,member,7
4,Racine Ave & 15th St,member,7
5,Hampden Ct & Diversey Ave,member,7
5,Drake Ave & Montrose Ave,member,7
5,Wabash Ave & Cermak Rd,member,7
5,Western Ave & Howard St,member,7
6,Western Ave & Berteau Ave,member,7
6,Sheridan Rd & Greenleaf Ave,member,7
6,California Ave & Winona St,member,7
9,Elston Ave & George St,member,7
10,Museum of Science and Industry,member,7
10,Kedzie Ave & George St,member,7
10,Western Ave & Grace St,member,7
11,Dodge Ave & Church St,member,7
11,Public Rack - Avers Ave & Irving Park Rd,member,7
12,Budlong Woods Library,member,7
13,California Ave & Lake St,member,7
13,Kedzie Ave & 48th Pl,member,7
14,Kilbourn Ave & Irving Park Rd,member,7
15,Leavitt St & Belmont Ave,member,7
16,Public Rack - Milwaukee Ave & Diversey Ave,member,7
16,Clark St & Jarvis Ave,member,7
17,St. Louis Ave & Balmoral Ave,member,7
17,Public Rack - Pulaski Rd & Armitage Ave,member,7
18,Campbell Ave & Augusta Blvd,member,7
18,Rockwell St & Archer Ave,member,7
18,Sacramento Blvd & Franklin Blvd,member,7
21,Hamlin Ave & Grand Ave,member,7
21,Kimball Ave & Belmont Ave,member,7
23,Dodge Ave & Main St,member,7
24,Jeffery Blvd & 67th St,member,7
26,Albany Ave & Bloomingdale Ave,member,7
26,Lincoln Ave & Winona St,member,7
26,Public Rack - Milwaukee Ave & School St,member,7
27,Public Rack - Kostner Ave & Armitage Ave,member,7
28,Albany Ave & Belmont Ave,member,7
30,Cottage Grove Ave & Oakwood Blvd,member,7
30,Kilbourn Ave & Irving Park Rd,member,7
3,Western Ave & Lunt Ave,member,7
3,Kedzie Ave & Bryn Mawr Ave,member,7
3,Damen Ave & Wabansia Ave,member,7
4,Kimball Ave & Belmont Ave,member,7
4,California Ave & 21st St,member,7
5,Kildare Ave & Montrose Ave,member,7
9,Wabash Ave & 87th St,member,7
10,Dodge Ave & Church St,member,7
12,2112 W Peterson Ave,member,7
15,Maplewood Ave & Peterson Ave,member,7
15,Sacramento Blvd & Addison St,member,7
18,Elmwood Ave & Austin St,member,7
27,Eggleston Ave & 69th St,member,7
52,Pine Grove Ave & Irving Park Rd,member,7
1,Public Rack - Kilbourn Ave & Fullerton Ave,member,7
2,Jeffery Blvd & 71st St,member,7
10,Elizabeth St & 92nd St,member,7
1,Leavitt St & North Ave,member,6
1,Kostner Ave & Adams St,member,6
1,Western Ave & Lunt Ave,member,6
1,Warren Park West,member,6
1,Burnham Harbor,member,6
1,Lake Park Ave & 35th St,member,6
1,N Paulina St & Lincoln Ave,member,6
1,Western Ave & 24th St,member,6
1,Richmond St & Diversey Ave,member,6
1,Public Rack - Nagle Ave & Belmont Ave,member,6
1,Winchester Ave & Elston Ave,member,6
1,N Shore Channel Trail & Argyle St,member,6
1,Elston Ave & Cortland St,member,6
1,Kedzie Ave & Lake St,member,6
1,Dodge Ave & Main St,member,6
2,Wentworth Ave & 24th St (Temp),member,6
2,Central Park Ave & North Ave,member,6
2,Lake Park Ave & 35th St,member,6
2,Central St & Girard Ave,member,6
2,Public Rack - Racine Ave & 109th Pl,member,6
2,Damen Ave & Coulter St,member,6
2,Clark St & Jarvis Ave,member,6
2,Whipple/Irving Park,member,6
2,Francisco Ave & Montrose Ave,member,6
2,Kedzie Ave & 48th Pl,member,6
3,Dodge Ave & Church St,member,6
3,Prairie Ave & Garfield Blvd,member,6
3,Western Ave & Berteau Ave,member,6
3,Public Rack - Lockwood Ave & Diversey Ave,member,6
3,Public Rack - Racine Ave & 109th Pl,member,6
3,Eberhart Ave & 61st St,member,6
3,Larrabee St & Webster Ave,member,6
4,Dodge Ave & Church St,member,6
4,Calumet Ave & 35th St,member,6
4,Western Ave & Berteau Ave,member,6
4,Budlong Woods Library,member,6
4,Damen Ave & Charleston St,member,6
4,Leavitt St & Archer Ave,member,6
4,California Ave & Winona St,member,6
5,Wentworth Ave & 24th St (Temp),member,6
5,Christiana Ave & Lawrence Ave,member,6
5,Museum of Science and Industry,member,6
5,Sheridan Rd & Loyola Ave,member,6
5,Damen Ave & Melrose Ave,member,6
5,May St & Cullerton St,member,6
5,Fort Dearborn Dr & 31st St,member,6
5,Western Ave & Roscoe St,member,6
5,Halsted St & Archer Ave,member,6
5,Knox Ave & Montrose Ave,member,6
6,Racine Ave & 13th St,member,6
6,Clark St & Elmdale Ave,member,6
6,Budlong Woods Library,member,6
6,Dorchester Ave & 63rd St,member,6
6,N Paulina St & Lincoln Ave,member,6
6,Central Ave & Lake St,member,6
6,Loomis St & Archer Ave,member,6
6,Halsted St & North Branch St,member,6
7,Elston Ave & Wabansia Ave,member,6
7,Troy St & Elston Ave,member,6
7,Glenwood Ave & Touhy Ave,member,6
7,Indiana Ave & 26th St,member,6
7,Drake Ave & Montrose Ave,member,6
7,Dorchester Ave & 63rd St,member,6
7,South Shore Dr & 67th St,member,6
7,Public Rack - Kilbourn Ave & Fullerton Ave,member,6
7,Kostner Ave & Wrightwood Ave,member,6
7,Pulaski Rd & Lake St,member,6
7,MTV Hubbard St,member,6
8,Southport Ave & Clark St,member,6
8,Leavitt St & Archer Ave,member,6
8,May St & 69th St,member,6
8,Elizabeth St & 59th St,member,6
8,Calumet Ave & 51st St,member,6
8,Wabash Ave & 87th St,member,6
8,Wentworth Ave & 35th St,member,6
8,Elizabeth St & 92nd St,member,6
8,Central St Metra,member,6
9,Evanston Civic Center,member,6
9,Princeton Ave & 47th St,member,6
9,Smith Park,member,6
9,Public Rack - Walden Pkwy & 103rd St,member,6
9,Public Rack - Hamlin Ave & Fullerton Ave,member,6
9,Maplewood Ave & Peterson Ave,member,6
10,N Southport Ave & W Newport Ave,member,6
10,Cottage Grove Ave & 83rd St,member,6
10,Public Rack - Lockwood Ave & Diversey Ave,member,6
10,Kildare Ave & Montrose Ave,member,6
10,Calumet Ave & 51st St,member,6
10,Cottage Grove Ave & Oakwood Blvd,member,6
10,DuSable Museum,member,6
10,Cottage Grove Ave & 51st St,member,6
10,Marshfield Ave & 44th St,member,6
10,Central St Metra,member,6
11,Racine Ave & 13th St,member,6
11,Evanston Civic Center,member,6
11,Museum of Science and Industry,member,6
11,Kostner Ave & Adams St,member,6
11,Washtenaw Ave & Ogden Ave,member,6
11,Western Ave & Granville Ave,member,6
