hour,start_station_name,member_casual,count_of_users
22,Clark St & Wrightwood Ave,member,60
13,Damen Ave & Thomas St (Augusta Blvd),member,59
13,Orleans St & Chestnut St (NEXT Apts),member,59
18,Damen Ave & Clybourn Ave,member,59
9,Broadway & Wilson Ave,member,59
13,Racine Ave & Wrightwood Ave,member,59
21,Southport Ave & Belmont Ave,member,59
22,Southport Ave & Wellington Ave,member,59
6,Western Ave & 21st St,member,59
6,Marine Dr & Ainslie St,member,59
11,Green St & Washington Blvd,member,59
19,Clark St & Ida B Wells Dr,member,59
19,Ashland Ave & 13th St,member,59
10,Morgan St & 18th St,member,59
10,Sheffield Ave & Willow St,member,59
7,Western Ave & Granville Ave,member,59
18,Ashland Ave & Grand Ave,member,59
15,Michigan Ave & 18th St,member,59
9,Campbell Ave & North Ave,member,59
15,Wells St & Institute Pl,member,59
16,Clark St & Schreiber Ave,member,59
11,Michigan Ave & Pearson St,member,59
7,Leavitt St & Division St,member,59
11,Michigan Ave & Jackson Blvd,member,59
11,Western Ave & Division St,member,59
10,Ashland Ave & Blackhawk St,member,59
13,Greenview Ave & Diversey Pkwy,member,59
18,W Oakdale Ave & N Broadway,member,59
22,Halsted St & Wrightwood Ave,member,59
14,Wabash Ave & Adams St,member,59
14,Albany Ave & Bloomingdale Ave,member,59
19,Canal St & Monroe St,member,59
21,Clark St & Berwyn Ave,member,59
14,Wentworth Ave & 33rd St,member,59
9,Emerald Ave & 31st St,member,59
20,State St & Van Buren St,member,59
6,Ogden Ave & Race Ave,member,59
8,Shields Ave & 31st St,member,59
18,Leavitt St & Lawrence Ave,member,59
14,Sheridan Rd & Lawrence Ave,member,59
16,Larrabee St & Menomonee St,member,59
17,Leavitt St & Chicago Ave,member,59
12,Broadway & Ridge Ave,member,59
20,Michigan Ave & 8th St,member,59
11,Southport Ave & Belmont Ave,member,59
11,Lincoln Park Conservatory,member,59
6,Paulina St & Montrose Ave,member,59
6,Damen Ave & Cortland St,member,59
18,Elizabeth St & Randolph St,member,59
6,Calumet Ave & 33rd St,member,59
12,Marine Dr & Ainslie St,member,59
20,Honore St & Division St,member,59
10,Montrose Harbor,member,59
18,Albany Ave & Bloomingdale Ave,member,59
15,Chicago Ave & Sheridan Rd,member,59
21,Burling St & Diversey Pkwy,member,59
18,Hermitage Ave & Polk St,member,58
11,Ada St & Washington Blvd,member,58
9,Clark St & Montrose Ave,member,58
8,Marine Dr & Ainslie St,member,58
16,Milwaukee Ave & Fullerton Ave,member,58
17,Indiana Ave & 31st St,member,58
7,Campbell Ave & North Ave,member,58
15,Broadway & Ridge Ave,member,58
7,Lake Park Ave & 56th St,member,58
15,University Library (NU),member,58
6,Southport Ave & Irving Park Rd,member,58
6,Larrabee St & Webster Ave,member,58
7,Calumet Ave & 21st St,member,58
7,Mies van der Rohe Way & Chestnut St,member,58
16,Wood St & Augusta Blvd,member,58
14,Bernard St & Elston Ave,member,58
9,Damen Ave & Cortland St,member,58
8,Paulina St & Flournoy St,member,58
13,Lake Park Ave & 53rd St,member,58
16,Avondale Ave & Irving Park Rd,member,58
6,Jefferson St & Monroe St,member,58
9,Racine Ave & Washington Blvd,member,58
18,Shields Ave & 28th Pl,member,58
10,Morgan Ave & 14th Pl,member,58
14,Damen Ave & Leland Ave,member,58
21,Honore St & Division St,member,58
8,Emerald Ave & 31st St,member,58
10,Canal St & Jackson Blvd,member,58
14,Elston Ave & Cortland St,member,58
14,Ravenswood Ave & Irving Park Rd,member,58
10,Damen Ave & Thomas St (Augusta Blvd),member,58
16,Noble St & Milwaukee Ave,member,58
20,Larrabee St & Oak St,member,58
16,Stave St & Armitage Ave,member,58
13,Michigan Ave & Ida B Wells Dr,member,58
10,Michigan Ave & 14th St,member,58
22,Clark St & Drummond Pl,member,58
21,Rush St & Superior St,member,58
19,Michigan Ave & 18th St,member,58
20,Clarendon Ave & Junior Ter,member,58
23,Clark St & Winnemac Ave,member,58
20,Ashland Ave & Blackhawk St,member,58
21,Clarendon Ave & Junior Ter,member,58
6,Pine Grove Ave & Irving Park Rd,member,58
22,New St & Illinois St,member,57
15,Ellis Ave & 53rd St,member,57
19,Paulina St & Montrose Ave,member,57
15,Benson Ave & Church St,member,57
16,Wentworth Ave & 33rd St,member,57
14,Michigan Ave & Pearson St,member,57
23,Wells St & Hubbard St,member,57
14,Ashland Ave & Wellington Ave,member,57
17,Lincoln Ave & Waveland Ave,member,57
9,Western Ave & Winnebago Ave,member,57
6,Lincoln Ave & Belle Plaine Ave,member,57
15,Ada St & Washington Blvd,member,57
9,Damen Ave & Grand Ave,member,57
21,Broadway & Wilson Ave,member,57
7,Wood St & Hubbard St,member,57
19,Broadway & Ridge Ave,member,57
0,LaSalle St & Illinois St,member,57
12,Wood St & Taylor St (Temp),member,57
5,Damen Ave & Grand Ave,member,57
5,Sedgwick St & Huron St,member,57
19,Ravenswood Ave & Irving Park Rd,member,57
7,Green St & Washington Blvd,member,57
14,Morgan St & 31st St,member,57
9,Financial Pl & Ida B Wells Dr,member,57
19,Hermitage Ave & Polk St,member,57
13,Wentworth Ave & Cermak Rd,member,57
9,Southport Ave & Wrightwood Ave,member,57
11,Ashland Ave & 13th St,member,57
9,Shedd Aquarium,member,57
8,State St & Van Buren St,member,57
16,Leavitt St & Division St,member,57
14,Fort Dearborn Dr & 31st St,member,57
16,Ashland Ave & Augusta Blvd,member,57
15,Field Museum,member,57
22,Dearborn St & Monroe St,member,57
12,Wabash Ave & 16th St,member,57
8,Dusable Harbor,member,57
21,Clarendon Ave & Gordon Ter,member,57
17,Talman Ave & Addison St,member,57
16,Damen Ave & Charleston St,member,57
11,State St & Harrison St,member,57
20,Ritchie Ct & Banks St,member,57
22,Clark St & Bryn Mawr Ave,member,57
19,Ashland Ave & Grace St,member,57
13,Halsted St & Fulton St,member,57
20,Leavitt St & North Ave,member,57
19,Ashland Ave & Augusta Blvd,member,57
21,Rush St & Cedar St,member,56
10,Field Blvd & South Water St,member,56
7,Ashland Ave & Grand Ave,member,56
9,Rush St & Hubbard St,member,56
21,Lincoln Ave & Belmont Ave (Temp),member,56
15,Harper Ave & 59th St,member,56
15,Greenview Ave & Diversey Pkwy,member,56
11,Morgan Ave & 14th Pl,member,56
11,Harper Ave & 59th St,member,56
12,Lake Park Ave & 53rd St,member,56
9,Southport Ave & Irving Park Rd,member,56
7,Dearborn St & Monroe St,member,56
16,Fort Dearborn Dr & 31st St,member,56
6,Glenwood Ave & Touhy Ave,member,56
14,Clybourn Ave & Division St,member,56
22,Winthrop Ave & Lawrence Ave,member,56
14,Sheridan Rd & Argyle St,member,56
9,Dayton St & North Ave,member,56
13,Larrabee St & Armitage Ave,member,56
21,Larrabee St & Kingsbury St,member,56
8,Racine Ave & Randolph St,member,56
20,Ashland Ave & Wellington Ave,member,56
22,Washtenaw Ave & Lawrence Ave,member,56
12,Elston Ave & Cortland St,member,56
20,Desplaines St & Randolph St,member,56
16,Clark St & Elmdale Ave,member,56
16,Ashland Ave & 13th St,member,56
18,University Library (NU),member,56
10,Clark St & Grace St,member,56
9,Ravenswood Ave & Berteau Ave,member,56
18,Sedgwick St & Schiller St,member,56
12,Ravenswood Ave & Irving Park Rd,member,56
8,Broadway & Wilson Ave,member,56
0,Clark St & Elm St,member,56
8,Sheffield Ave & Willow St,member,56
9,Wells St & Institute Pl,member,56
7,Ravenswood Ave & Lawrence Ave,member,56
17,Milwaukee Ave & Fullerton Ave,member,56
8,Broadway & Thorndale Ave,member,56
7,State St & 33rd St,member,56
21,Damen Ave & Division St,member,56
21,Halsted St & Roosevelt Rd,member,56
19,Canal St & Jackson Blvd,member,56
16,Drake Ave & Addison St,member,56
0,Racine Ave & Fullerton Ave,member,56
14,Wood St & Chicago Ave,member,56
11,Cornell Ave & Hyde Park Blvd,member,56
11,Lake Park Ave & 53rd St,member,56
20,Logan Blvd & Elston Ave,member,56
10,Michigan Ave & Madison St,member,56
11,Clybourn Ave & Division St,member,56
17,Field Museum,member,56
21,Clark St & Schiller St,member,56
11,Larrabee St & Armitage Ave,member,55
7,Elizabeth St & Fulton St,member,55
15,Michigan Ave & Ida B Wells Dr,member,55
15,Wentworth Ave & 33rd St,member,55
10,Larrabee St & North Ave,member,55
6,Theater on the Lake,member,55
11,Noble St & Milwaukee Ave,member,55
12,Clarendon Ave & Leland Ave,member,55
12,Lincoln Ave & Roscoe St*,member,55
20,Throop St & Taylor St,member,55
7,Racine Ave & Washington Blvd,member,55
11,Damen Ave & Sunnyside Ave,member,55
10,Broadway & Argyle St,member,55
15,Burnham Harbor,member,55
7,Clark St & Elmdale Ave,member,55
11,Blackstone Ave & Hyde Park Blvd,member,55
16,Morgan Ave & 14th Pl,member,55
17,Chicago Ave & Washington St,member,55
15,Clybourn Ave & Division St,member,55
15,Southport Ave & Belmont Ave,member,55
20,Clark St & North Ave,member,55
18,Green St & Randolph St*,member,55
9,Ada St & Washington Blvd,member,55
15,Central Park Ave & Bloomingdale Ave,member,55
14,Indiana Ave & 31st St,member,55
22,Halsted St & Polk St,member,55
10,Wacker Dr & Washington St,member,55
5,Green St & Madison St,member,55
12,Ashland Ave & 13th St,member,55
13,Broadway & Ridge Ave,member,55
23,Wabash Ave & Roosevelt Rd,member,55
11,Larrabee St & North Ave,member,55
19,Ashland Ave & Lake St,member,55
21,Clinton St & Madison St,member,55
21,Milwaukee Ave & Grand Ave,member,55
5,Rush St & Superior St,member,55
22,Calumet Ave & 33rd St,member,55
15,Emerald Ave & 31st St,member,55
21,Damen Ave & Cortland St,member,55
12,Leavitt St & Division St,member,55
22,Wilton Ave & Diversey Pkwy,member,55
6,Sheffield Ave & Wrightwood Ave,member,55
20,Wentworth Ave & Cermak Rd,member,55
12,Michigan Ave & Pearson St,member,55
19,Leavitt St & Armitage Ave,member,55
10,Greenview Ave & Fullerton Ave,member,55
23,Kedzie Ave & Milwaukee Ave,member,55
22,Pine Grove Ave & Irving Park Rd,member,55
11,Halsted St & Fulton St,member,55
21,Shedd Aquarium,member,55
7,Ashland Ave & Grace St,member,54
14,Ellis Ave & 53rd St,member,54
16,Leavitt St & Chicago Ave,member,54
16,Canal St & Harrison St,member,54
17,Rockwell St & Eastwood Ave,member,54
15,Ashland Ave & Chicago Ave,member,54
9,Western Ave & Leland Ave,member,54
16,Ashland Ave & Chicago Ave,member,54
17,Sheridan Rd & Columbia Ave,member,54
17,California Ave & Division St,member,54
14,Wood St & Augusta Blvd,member,54
21,Greenview Ave & Fullerton Ave,member,54
8,Lincoln Ave & Belmont Ave (Temp),member,54
20,Sedgwick St & Huron St,member,54
16,California Ave & Fletcher St,member,54
9,Sangamon St & Lake St,member,54
5,State St & Chicago Ave,member,54
13,Western Ave & Walton St,member,54
11,Indiana Ave & 31st St,member,54
7,Clark St & Berwyn Ave,member,54
14,Paulina St & Montrose Ave,member,54
21,State St & Kinzie St,member,54
12,Sheridan Rd & Argyle St,member,54
12,Southport Ave & Irving Park Rd,member,54
17,Cannon Dr & Fullerton Ave,member,54
15,Ashland Ave & Augusta Blvd,member,54
13,Fort Dearborn Dr & 31st St,member,54
19,Southport Ave & Irving Park Rd,member,54
15,Ashland Ave & Blackhawk St,member,54
23,St. Clair St & Erie St,member,54
11,Lincoln Ave & Sunnyside Ave,member,54
16,Cornell Ave & Hyde Park Blvd,member,54
8,Racine Ave & Washington Blvd,member,54
10,Clybourn Ave & Division St,member,54
22,Michigan Ave & Washington St,member,54
21,Desplaines St & Randolph St,member,54
19,Franklin St & Monroe St,member,54
6,Rush St & Superior St,member,54
14,Damen Ave & Thomas St (Augusta Blvd),member,54
14,Lincoln Ave & Waveland Ave,member,54
0,Damen Ave & Pierce Ave,member,54
18,McCormick Place,member,54
6,Sheffield Ave & Wellington Ave,member,54
13,Ashland Ave & Wrightwood Ave,member,54
6,Leavitt St & North Ave,member,53
9,Southport Ave & Clybourn Ave,member,53
7,Bernard St & Elston Ave,member,53
6,Larrabee St & Menomonee St,member,53
12,Morgan St & 31st St,member,53
22,Sheffield Ave & Wellington Ave,member,53
12,Ada St & Washington Blvd,member,53
20,Desplaines St & Jackson Blvd,member,53
6,Franklin St & Jackson Blvd,member,53
12,Eckhart Park,member,53
5,Desplaines St & Jackson Blvd,member,53
12,Ashland Ave & Blackhawk St,member,53
6,State St & Pearson St,member,53
9,Dearborn St & Adams St,member,53
10,Lake Park Ave & 53rd St,member,53
19,Harper Ave & 59th St,member,53
17,Western Ave & Fillmore St,member,53
17,Paulina St & Montrose Ave,member,53
6,Wolcott (Ravenswood) Ave & Montrose Ave,member,53
10,Benson Ave & Church St,member,53
14,Ashland Ave & 13th St,member,53
16,Leavitt St & Lawrence Ave,member,53
9,Broadway & Berwyn Ave,member,53
22,Damen Ave & Grand Ave,member,53
6,Milwaukee Ave & Grand Ave,member,53
8,California Ave & Francis Pl (Temp),member,53
10,Orleans St & Chestnut St (NEXT Apts),member,53
10,Wabash Ave & Adams St,member,53
19,Sheridan Rd & Noyes St (NU),member,53
11,Elston Ave & Cortland St,member,53
7,Claremont Ave & Hirsch St,member,53
0,Ellis Ave & 60th St,member,53
10,Clinton St & Roosevelt Rd,member,53
16,Clark St & 9th St (AMLI),member,53
20,Western Ave & Winnebago Ave,member,53
0,State St & 33rd St,member,53
13,Blue Island Ave & 18th St,member,53
15,Lincoln Ave & Waveland Ave,member,53
7,DuSable Lake Shore Dr & Wellington Ave,member,53
14,Halsted St & 35th St,member,53
15,Wood St & Hubbard St,member,53
21,Throop St & Taylor St,member,53
10,Leavitt St & Division St,member,53
20,Michigan Ave & 14th St,member,53
8,Kedzie Ave & Palmer Ct,member,53
12,Adler Planetarium,member,53
10,Larrabee St & Menomonee St,member,53
9,Hermitage Ave & Polk St,member,53
22,Emerald Ave & 31st St,member,53
7,Clark St & Ida B Wells Dr,member,53
16,W Armitage Ave & N Sheffield Ave,member,53
23,Racine Ave & Belmont Ave,member,53
20,Michigan Ave & Jackson Blvd,member,53
10,Shields Ave & 31st St,member,53
21,Southport Ave & Wrightwood Ave,member,53
23,Halsted St & Wrightwood Ave,member,53
15,Morgan Ave & 14th Pl,member,53
19,Orleans St & Elm St,member,53
17,California Ave & Altgeld St,member,53
17,Clinton St & 18th St,member,53
20,Wells St & Walton St,member,53
20,Larrabee St & Armitage Ave,member,53
1,Clark St & Elm St,member,53
8,Southport Ave & Irving Park Rd,member,53
20,Lincoln Park Conservatory,member,53
15,Fort Dearborn Dr & 31st St,member,53
22,Clinton St & Lake St,member,53
12,Indiana Ave & 31st St,member,52
9,Paulina Ave & North Ave,member,52
19,Glenwood Ave & Morse Ave,member,52
8,Ellis Ave & 58th St,member,52
6,Lake Park Ave & 56th St,member,52
12,Lincoln Ave & Belle Plaine Ave,member,52
7,Leavitt St & Armitage Ave,member,52
14,Southport Ave & Clybourn Ave,member,52
12,N Green St & W Lake St,member,52
19,Hampden Ct & Diversey Ave,member,52
14,Larrabee St & Oak St,member,52
7,Cornell Ave & Hyde Park Blvd,member,52
9,Elston Ave & Cortland St,member,52
7,Spaulding Ave & Armitage Ave,member,52
10,Michigan Ave & 8th St,member,52
13,Burnham Harbor,member,52
11,Wood St & Taylor St (Temp),member,52
14,Damen Ave & Grand Ave,member,52
21,State St & Pearson St,member,52
7,Halsted St & Maxwell St,member,52
9,Ashland Ave & Grand Ave,member,52
13,Shields Ave & 31st St,member,52
9,California Ave & Milwaukee Ave,member,52
17,Damen Ave & Foster Ave,member,52
15,Greenview Ave & Jarvis Ave,member,52
12,Leavitt St & North Ave,member,52
13,Delano Ct & Roosevelt Rd,member,52
6,Aberdeen St & Jackson Blvd,member,52
14,State St & Harrison St,member,52
9,Franklin St & Monroe St,member,52
6,Broadway & Sheridan Rd,member,52
15,Financial Pl & Ida B Wells Dr,member,52
21,Clark St & Montrose Ave,member,52
17,Avondale Ave & Irving Park Rd,member,52
16,Chicago Ave & Sheridan Rd,member,52
8,Elizabeth St & Randolph St,member,52
11,Hoyne Ave & Balmoral Ave,member,52
12,Winthrop Ave & Lawrence Ave,member,52
10,Kedzie Ave & Milwaukee Ave,member,52
6,Ada St & Washington Blvd,member,52
9,Fairbanks St & Superior St,member,52
17,Campbell Ave & Fullerton Ave,member,52
22,Lincoln Ave & Diversey Pkwy,member,52
17,Wood St & Hubbard St,member,52
12,Western Ave & Walton St,member,52
8,Paulina St & Montrose Ave,member,52
5,Orleans St & Merchandise Mart Plaza,member,52
19,Milwaukee Ave & Rockwell St,member,52
7,Washtenaw Ave & Lawrence Ave,member,52
12,Burnham Harbor,member,52
21,Shields Ave & 31st St,member,52
17,Lake Park Ave & 53rd St,member,52
13,Michigan Ave & 14th St,member,52
8,Michigan Ave & Pearson St,member,51
22,Ravenswood Ave & Lawrence Ave,member,51
21,McClurg Ct & Erie St,member,51
13,Paulina Ave & North Ave,member,51
10,LaSalle St & Washington St,member,51
11,California Ave & Cortez St,member,51
11,Clinton St & Tilden St,member,51
5,Columbus Dr & Randolph St,member,51
21,Wells St & Polk St,member,51
14,Aberdeen St & Monroe St,member,51
17,Campbell Ave & Montrose Ave,member,51
10,Southport Ave & Belmont Ave,member,51
20,Michigan Ave & Madison St,member,51
18,Cornell Ave & Hyde Park Blvd,member,51
17,May St & Cullerton St,member,51
12,Harper Ave & 59th St,member,51
13,Ravenswood Ave & Berteau Ave,member,51
5,Clark St & Schiller St,member,51
22,Orleans St & Merchandise Mart Plaza,member,51
19,Morgan St & Lake St*,member,51
23,New St & Illinois St,member,51
20,Michigan Ave & Pearson St,member,51
22,Theater on the Lake,member,51
9,Lincoln Ave & Belle Plaine Ave,member,51
19,Ashland Ave & Archer Ave,member,51
22,Clinton St & Washington Blvd,member,51
13,Sangamon St & Washington Blvd,member,51
22,Clark St & Schiller St,member,51
12,Michigan Ave & Ida B Wells Dr,member,51
8,Sedgwick St & Schiller St,member,51
21,Clark St & North Ave,member,51
14,Clark St & Montrose Ave,member,51
18,Elizabeth St & Fulton St,member,51
11,Ashland Ave & Blackhawk St,member,51
21,Halsted St & Willow St,member,51
6,Damen Ave & Chicago Ave,member,51
10,Elston Ave & Cortland St,member,51
20,Leavitt St & Armitage Ave,member,51
8,California Ave & Altgeld St,member,51
9,Winthrop Ave & Lawrence Ave,member,51
22,Larrabee St & Armitage Ave,member,51
22,Kedzie Ave & Milwaukee Ave,member,51
19,Rush St & Hubbard St,member,51
16,Spaulding Ave & Armitage Ave,member,51
19,Lakefront Trail & Wilson Ave,member,51
5,Kingsbury St & Kinzie St,member,51
15,Lakefront Trail & Wilson Ave,member,51
22,Clark St & Chicago Ave,member,51
8,Kedzie Ave & Milwaukee Ave,member,51
14,Cornell Ave & Hyde Park Blvd,member,51
18,Blackstone Ave & Hyde Park Blvd,member,51
15,Ashland Ave & Lake St,member,51
8,Lincoln Ave & Waveland Ave,member,51
10,LaSalle St & Jackson Blvd,member,51
15,Damen Ave & Sunnyside Ave,member,51
14,Wells St & Institute Pl,member,51
7,Racine Ave & Belmont Ave,member,51
22,Damen Ave & Madison St,member,51
14,Lincoln Ave & Belmont Ave (Temp),member,51
7,Wabash Ave & Wacker Pl,member,51
20,State St & Harrison St,member,51
11,Lincoln Ave & Belmont Ave (Temp),member,51
12,Sheridan Rd & Noyes St (NU),member,51
12,Damen Ave & Sunnyside Ave,member,51
6,Wabash Ave & 16th St,member,51
23,Ashland Ave & Division St,member,51
7,Morgan St & Polk St,member,51
12,Racine Ave & 18th St,member,51
14,Greenview Ave & Diversey Pkwy,member,51
13,Clybourn Ave & Division St,member,51
18,Morgan St & 18th St,member,51
20,Wood St & Chicago Ave,member,51
6,Ashland Ave & Augusta Blvd,member,51
14,Larrabee St & Armitage Ave,member,50
18,Washtenaw Ave & Lawrence Ave,member,50
8,Sheridan Rd & Columbia Ave,member,50
13,Wood St & Chicago Ave,member,50
13,Damen Ave & Clybourn Ave,member,50
17,Paulina St & 18th St,member,50
7,Dayton St & North Ave,member,50
22,Peoria St & Jackson Blvd,member,50
11,Paulina Ave & North Ave,member,50
0,New St & Illinois St,member,50
7,Ravenswood Ave & Berteau Ave,member,50
